Salario;lat;lon;Cidade
3800.16;-199.668;-442.008;Betim
3806.3;-199.102;-439.266;Belo Horizonte
3811.44;-197.548;-438.497;Santa Luzia
3812.92;-185.699;-465.013;Patos de Minas
3812.92;-185.699;-465.013;Patos de Minas
3823.10;-199.668;-442.008;Betim
3823.67;-199.102;-439.266;Belo Horizonte
3823.75;-199.102;-439.266;Belo Horizonte
3825.57;-216.554;-423.434;Pirapetinga
3833.27;-199.166;-468.264;Tapira
3847.96;-21.248;-450.009;Lavras
3849.67;-199.102;-439.266;Belo Horizonte
3849.67;-199.102;-439.266;Belo Horizonte
3849.67;-199.102;-439.266;Belo Horizonte
3850.34;-199.321;-440.539;Contagem
3851.72;-199.102;-439.266;Belo Horizonte
3852.40;-199.102;-439.266;Belo Horizonte
3854.79;-199.102;-439.266;Belo Horizonte
3878.37;-199.102;-439.266;Belo Horizonte
3880.60;-199.102;-439.266;Belo Horizonte
3880.77;-199.321;-440.539;Contagem
3886.64;-206.982;-44.829;Oliveira
3888.95;-199.102;-439.266;Belo Horizonte
3890.26;-199.102;-439.266;Belo Horizonte
3894.65;-223.768;-417.848;Macae
3899.51;-199.102;-439.266;Belo Horizonte
3903.23;-200.818;-445.801;Itaúna
3906.34;-199.102;-439.266;Belo Horizonte
3906.34;-199.102;-439.266;Belo Horizonte
3920.31;-198.126;-431.735;Joao Monlevade
3927.6;-220.404;-43.214;Comendador Levy Gasparian
3929.96;-199.102;-439.266;Belo Horizonte
3939.87;-199.102;-439.266;Belo Horizonte
3944.7;-199.102;-439.266;Belo Horizonte
3946.40;-206.634;-437.846;Conselheiro Lafaiete
3948.75;-199.102;-439.266;Belo Horizonte
3963.60;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-200.252;-440.569;Ibirite
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-200.252;-440.569;Ibirite
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3965.8;-199.102;-439.266;Belo Horizonte
3967.86;-199.102;-439.266;Belo Horizonte
3976.25;-199.102;-439.266;Belo Horizonte
4009.28;-199.102;-439.266;Belo Horizonte
4011.52;-199.102;-439.266;Belo Horizonte
4012.98;-199.102;-439.266;Belo Horizonte
4014.64;-199.102;-439.266;Belo Horizonte
4021.73;-199.102;-439.266;Belo Horizonte
4024.77;-199.102;-439.266;Belo Horizonte
4036.82;-199.102;-439.266;Belo Horizonte
4042.76;-199.758;-438.509;Nova Lima
4047.49;-199.321;-440.539;Contagem
4060.43;-200.818;-445.801;Itaúna
4064.52;-199.102;-439.266;Belo Horizonte
4065.45;-199.102;-439.266;Belo Horizonte
4074.22;-199.102;-439.266;Belo Horizonte
4082.40;-21.78;-465.692;Poços de Caldas
4088.72;-228.636;-437.798;ItaguaI
4089.8;-199.102;-439.266;Belo Horizonte
4095.80;-199.668;-442.008;Betim
4097.5;-199.102;-439.266;Belo Horizonte
4097.35;-199.102;-439.266;Belo Horizonte
4097.60;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.42;-199.102;-439.266;Belo Horizonte
4098.45;-199.102;-439.266;Belo Horizonte
4100.80;-199.321;-440.539;Contagem
4101.18;-229.129;-432.003;Rio de Janeiro
4101.30;-199.102;-439.266;Belo Horizonte
4106.40;-199.758;-438.509;Nova Lima
4107.62;-200.818;-445.801;Itaúna
4109.84;-199.102;-439.266;Belo Horizonte
4118.73;-200.252;-440.569;Ibirite
4143.90;-196.397;-438.932;Lagoa Santa
4144.45;-199.102;-439.266;Belo Horizonte
4144.80;-199.102;-439.266;Belo Horizonte
4149.43;-195.902;-469.438;Araxa
4158.80;-199.102;-439.266;Belo Horizonte
4159.60;-199.758;-438.509;Nova Lima
4159.97;-199.668;-442.008;Betim
4163.5;-199.321;-440.539;Contagem
4164.91;-199.102;-439.266;Belo Horizonte
4165.35;-199.102;-439.266;Belo Horizonte
4166.93;-199.102;-439.266;Belo Horizonte
4180.69;-199.102;-439.266;Belo Horizonte
4186.71;-195.543;-440.868;Matozinhos
4197.85;-199.758;-438.509;Nova Lima
4198.27;-199.102;-439.266;Belo Horizonte
4199.6;-199.102;-439.266;Belo Horizonte
4208.90;-199.102;-439.266;Belo Horizonte
4214.73;-199.102;-439.266;Belo Horizonte
4215.70;-196.282;-439.931;Confins
4216.25;-199.102;-439.266;Belo Horizonte
4218.50;-199.102;-439.266;Belo Horizonte
4220.63;-199.102;-439.266;Belo Horizonte
4224.93;-199.102;-439.266;Belo Horizonte
4224.97;-199.102;-439.266;Belo Horizonte
4239.45;-199.102;-439.266;Belo Horizonte
4241.85;-199.102;-439.266;Belo Horizonte
4247.27;-199.102;-439.266;Belo Horizonte
4248.71;-199.102;-439.266;Belo Horizonte
4256.37;-199.102;-439.266;Belo Horizonte
4256.37;-199.102;-439.266;Belo Horizonte
4259.20;-194.703;-425.476;Ipatinga
4263.88;-199.102;-439.266;Belo Horizonte
4272.99;-199.102;-439.266;Belo Horizonte
4272.99;-199.102;-439.266;Belo Horizonte
4274.79;-193.434;-472.963;Perdizes
4283.94;-199.102;-439.266;Belo Horizonte
4286.95;-199.102;-439.266;Belo Horizonte
4297.96;-195.902;-469.438;Araxa
4300.83;-199.102;-439.266;Belo Horizonte
4300.83;-227.565;-428.639;ItaboraI
4303.78;-201.446;-448.912;Divinopolis
4307.40;-199.102;-439.266;Belo Horizonte
4317.38;-199.102;-439.266;Belo Horizonte
4320.47;-199.102;-439.266;Belo Horizonte
4326.16;-199.102;-439.266;Belo Horizonte
4328.37;-199.102;-439.266;Belo Horizonte
4336.86;-199.668;-442.008;Betim
4339.16;-199.102;-439.266;Belo Horizonte
4348.75;-199.102;-439.266;Belo Horizonte
4348.75;-199.102;-439.266;Belo Horizonte
4349.23;-199.321;-440.539;Contagem
4352.36;-199.758;-438.509;Nova Lima
4353.12;-199.102;-439.266;Belo Horizonte
4353.12;-199.102;-439.266;Belo Horizonte
4353.23;-199.102;-439.266;Belo Horizonte
4353.52;-199.758;-438.509;Nova Lima
4353.52;-199.758;-438.509;Nova Lima
4356.47;-198.302;-430.922;Bela Vista de Minas
4391.47;-199.102;-439.266;Belo Horizonte
4394.11;-199.102;-439.266;Belo Horizonte
4423.77;-199.668;-442.008;Betim
4425.20;-195.902;-469.438;Araxa
4430.76;-199.321;-440.539;Contagem
4440.29;-199.102;-439.266;Belo Horizonte
4440.29;-199.102;-439.266;Belo Horizonte
4444.45;-187.713;-429.312;Guanhães
4461.12;-199.102;-439.266;Belo Horizonte
4463.93;-199.102;-439.266;Belo Horizonte
4466.44;-199.102;-439.266;Belo Horizonte
4467.49;-199.102;-439.266;Belo Horizonte
4477.79;-217.595;-433.398;Juiz de Fora
4479.27;-201.446;-448.912;Divinopolis
4486.27;-199.102;-439.266;Belo Horizonte
4500.59;-199.668;-442.008;Betim
4500.59;-199.668;-442.008;Betim
4500.59;-199.668;-442.008;Betim
4510.60;-205.575;-448.735;Carmo da Mata
4519.68;-199.102;-439.266;Belo Horizonte
4522.39;-199.102;-439.266;Belo Horizonte
4523.52;-199.102;-439.266;Belo Horizonte
4542.95;-229.129;-432.003;Rio de Janeiro
4546.90;-198.534;-446.114;Para de Minas
4549.83;-199.102;-439.266;Belo Horizonte
4554.29;-199.102;-439.266;Belo Horizonte
4573.59;-199.102;-439.266;Belo Horizonte
4575.12;-199.102;-439.266;Belo Horizonte
4597.50;-199.102;-439.266;Belo Horizonte
4606.33;-223.768;-417.848;Macae
4642.77;-199.102;-439.266;Belo Horizonte
4647.74;-199.668;-442.008;Betim
4664.25;-199.102;-439.266;Belo Horizonte
4664.25;-199.102;-439.266;Belo Horizonte
4669.6;-199.102;-439.266;Belo Horizonte
4675.34;-199.668;-442.008;Betim
4680.11;-199.321;-440.539;Contagem
4722.14;-199.102;-439.266;Belo Horizonte
4722.53;-199.668;-442.008;Betim
4730.88;-196.397;-438.932;Lagoa Santa
4739.4;-199.102;-439.266;Belo Horizonte
4739.84;-199.102;-439.266;Belo Horizonte
4743.34;-199.102;-439.266;Belo Horizonte
4763.8;-199.102;-439.266;Belo Horizonte
4795.24;-199.102;-439.266;Belo Horizonte
4800.79;-215.556;-454.364;Varginha
4805.2;-199.102;-439.266;Belo Horizonte
4819.40;-199.102;-439.266;Belo Horizonte
4822.40;-196.883;-439.239;Vespasiano
4838.38;-199.668;-442.008;Betim
4842.78;-199.102;-439.266;Belo Horizonte
4846.21;-199.321;-440.539;Contagem
4849.21;-199.102;-439.266;Belo Horizonte
4849.83;-199.102;-439.266;Belo Horizonte
4873.64;-199.321;-440.539;Contagem
4886.22;-189.141;-482.749;Uberlandia
4892.87;-199.102;-439.266;Belo Horizonte
4910.32;-199.102;-439.266;Belo Horizonte
4912.52;-195.902;-469.438;Araxa
4912.52;-199.166;-468.264;Tapira
4926.36;-199.758;-438.509;Nova Lima
4942.8;-195.902;-469.438;Araxa
4949.21;-199.102;-439.266;Belo Horizonte
4952.32;-199.102;-439.266;Belo Horizonte
4956.36;-199.102;-439.266;Belo Horizonte
4957.55;-189.141;-482.749;Uberlandia
4963.15;-199.102;-439.266;Belo Horizonte
4970.7;-199.321;-440.539;Contagem
4970.7;-199.321;-440.539;Contagem
4970.7;-199.321;-440.539;Contagem
4970.7;-199.321;-440.539;Contagem
4970.7;-199.321;-440.539;Contagem
4975.87;-199.102;-439.266;Belo Horizonte
4976.1;-199.102;-439.266;Belo Horizonte
4980.64;-199.102;-439.266;Belo Horizonte
4983.45;-199.102;-439.266;Belo Horizonte
4987.27;-217.595;-433.398;Juiz de Fora
5011.18;-199.321;-440.539;Contagem
5012.40;-199.102;-439.266;Belo Horizonte
5014.60;-199.102;-439.266;Belo Horizonte
5016.50;-199.102;-439.266;Belo Horizonte
5025.44;-199.102;-439.266;Belo Horizonte
5033.41;-199.758;-438.509;Nova Lima
5045.26;-199.102;-439.266;Belo Horizonte
5058.56;-199.321;-440.539;Contagem
5061.50;-189.141;-482.749;Uberlandia
5061.50;-199.102;-439.266;Belo Horizonte
5067.42;-199.102;-439.266;Belo Horizonte
5071.68;-229.129;-432.003;Rio de Janeiro
5075.5;-19.764;-443.065;Esmeraldas
5078.77;-199.102;-439.266;Belo Horizonte
5089.40;-199.668;-442.008;Betim
5098.98;-199.102;-439.266;Belo Horizonte
5100.27;-199.102;-439.266;Belo Horizonte
5103.22;-199.102;-439.266;Belo Horizonte
5116.63;-199.102;-439.266;Belo Horizonte
5121.30;-199.102;-439.266;Belo Horizonte
5122.95;-196.397;-438.932;Lagoa Santa
5130.68;-199.102;-439.266;Belo Horizonte
5139.72;-199.102;-439.266;Belo Horizonte
5143.68;-198.126;-431.735;Joao Monlevade
5155.33;-199.102;-439.266;Belo Horizonte
5156.9;-199.102;-439.266;Belo Horizonte
5157.23;-199.668;-442.008;Betim
5160.47;-199.668;-442.008;Betim
5183.57;-229.129;-432.003;Rio de Janeiro
5197.38;-199.102;-439.266;Belo Horizonte
5209.86;-199.102;-439.266;Belo Horizonte
5209.86;-199.102;-439.266;Belo Horizonte
5248.21;-199.102;-439.266;Belo Horizonte
5248.36;-199.668;-442.008;Betim
5258.88;-199.102;-439.266;Belo Horizonte
5263.96;-199.102;-439.266;Belo Horizonte
5277.29;-199.102;-439.266;Belo Horizonte
5286.61;-199.102;-439.266;Belo Horizonte
5304.20;-199.758;-438.509;Nova Lima
5312.98;-211.311;-442.526;Sao Joao del Rei
5313.38;-199.102;-439.266;Belo Horizonte
5317.72;-199.102;-439.266;Belo Horizonte
5342.68;-189.141;-482.749;Uberlandia
5344.19;-199.102;-439.266;Belo Horizonte
5374.51;-199.102;-439.266;Belo Horizonte
5394.38;-199.102;-439.266;Belo Horizonte
5421.65;-199.102;-439.266;Belo Horizonte
5435.72;-199.668;-442.008;Betim
5452.92;-195.902;-469.438;Araxa
5464.55;-199.102;-439.266;Belo Horizonte
5472.66;-199.102;-439.266;Belo Horizonte
5475.47;-199.102;-439.266;Belo Horizonte
5483.83;-229.129;-432.003;Rio de Janeiro
5493.45;-199.102;-439.266;Belo Horizonte
5497.88;-199.102;-439.266;Belo Horizonte
5498.92;-199.166;-468.264;Tapira
5506.20;-199.668;-442.008;Betim
5516.91;-199.102;-439.266;Belo Horizonte
5519.1;-203.155;-403.128;Vitoria
5519.25;-199.102;-439.266;Belo Horizonte
5520.94;-199.102;-439.266;Belo Horizonte
5549.9;-199.102;-439.266;Belo Horizonte
5572.61;-199.102;-439.266;Belo Horizonte
5577.27;-199.668;-442.008;Betim
5577.27;-199.668;-442.008;Betim
5590.95;-199.102;-439.266;Belo Horizonte
5604.10;-199.102;-439.266;Belo Horizonte
5604.10;-199.102;-439.266;Belo Horizonte
5604.10;-199.102;-439.266;Belo Horizonte
5629.21;-199.102;-439.266;Belo Horizonte
5655.50;-199.102;-439.266;Belo Horizonte
5677.81;-199.321;-440.539;Contagem
5700.20;-201.983;-444.211;Itatiaiuçu
5700.75;-199.102;-439.266;Belo Horizonte
5706.69;-199.102;-439.266;Belo Horizonte
5718.21;-199.668;-442.008;Betim
5718.64;-199.102;-439.266;Belo Horizonte
5743.99;-199.102;-439.266;Belo Horizonte
5751.80;-199.102;-439.266;Belo Horizonte
5769.42;-199.102;-439.266;Belo Horizonte
5769.42;-199.102;-439.266;Belo Horizonte
5769.42;-199.102;-439.266;Belo Horizonte
5777.59;-199.668;-442.008;Betim
5783.44;-189.141;-482.749;Uberlandia
5786.59;-199.102;-439.266;Belo Horizonte
5793.94;-199.102;-439.266;Belo Horizonte
5804.57;-229.129;-432.003;Rio de Janeiro
5818.39;-199.102;-439.266;Belo Horizonte
5820.56;-199.102;-439.266;Belo Horizonte
5834.91;-161.785;-406.942;Almenara
5841.91;-199.102;-439.266;Belo Horizonte
5853.36;-189.141;-482.749;Uberlandia
5866.6;-229.129;-432.003;Rio de Janeiro
5871.29;-197.548;-438.497;Santa Luzia
5871.29;-197.548;-438.497;Santa Luzia
5874.92;-199.102;-439.266;Belo Horizonte
5884.95;-199.102;-439.266;Belo Horizonte
5892.56;-199.102;-439.266;Belo Horizonte
5893.2;-199.102;-439.266;Belo Horizonte
5893.42;-229.129;-432.003;Rio de Janeiro
5932.75;-199.668;-442.008;Betim
5947.62;-199.102;-439.266;Belo Horizonte
5947.62;-199.102;-439.266;Belo Horizonte
5957.31;-199.758;-438.509;Nova Lima
5969.5;-199.102;-439.266;Belo Horizonte
5970.40;-199.102;-439.266;Belo Horizonte
5974.91;-199.102;-439.266;Belo Horizonte
5997.20;-199.102;-439.266;Belo Horizonte
6006.11;-199.102;-439.266;Belo Horizonte
6006.62;-199.668;-442.008;Betim
6020.86;-199.102;-439.266;Belo Horizonte
6031.4;-199.102;-439.266;Belo Horizonte
6036.49;-199.102;-439.266;Belo Horizonte
6037.75;-199.102;-439.266;Belo Horizonte
6043.3;-199.102;-439.266;Belo Horizonte
6054.65;-199.102;-439.266;Belo Horizonte
6068.56;-199.102;-439.266;Belo Horizonte
6085.94;-197.548;-438.497;Santa Luzia
6087.44;-211.311;-442.526;Sao Joao del Rei
6095.86;-199.102;-439.266;Belo Horizonte
6098.46;-199.102;-439.266;Belo Horizonte
6142.29;-199.102;-439.266;Belo Horizonte
6169.77;-199.668;-442.008;Betim
6174.34;-204.618;-454.268;Formiga
6182.21;-199.102;-439.266;Belo Horizonte
6186.59;-199.758;-438.509;Nova Lima
6196.24;-198.221;-43.366;Sao Gonçalo do Rio Abaixo
6202.4;-199.102;-439.266;Belo Horizonte
6206.85;-199.102;-439.266;Belo Horizonte
6240.52;-199.102;-439.266;Belo Horizonte
6260.4;-199.102;-439.266;Belo Horizonte
6265.90;-199.102;-439.266;Belo Horizonte
6273.9;-229.129;-432.003;Rio de Janeiro
6288.48;-200.818;-445.801;Itaúna
6303.68;-199.102;-439.266;Belo Horizonte
6317.11;-199.102;-439.266;Belo Horizonte
6329.96;-199.102;-439.266;Belo Horizonte
6333.60;-199.102;-439.266;Belo Horizonte
6333.60;-199.102;-439.266;Belo Horizonte
6341.37;-199.102;-439.266;Belo Horizonte
6341.83;-199.102;-439.266;Belo Horizonte
6377.97;-199.102;-439.266;Belo Horizonte
6384.3;-217.595;-433.398;Juiz de Fora
6421.66;-199.102;-439.266;Belo Horizonte
6431.70;-199.758;-438.509;Nova Lima
6457.66;-193.946;-400.643;Linhares
6500.27;-199.102;-439.266;Belo Horizonte
6505.90;-199.102;-439.266;Belo Horizonte
6517.98;-199.102;-439.266;Belo Horizonte
6528.48;-199.102;-439.266;Belo Horizonte
6549.77;-199.668;-442.008;Betim
6562.46;-199.102;-439.266;Belo Horizonte
6581.23;-203.155;-403.128;Vitoria
6598.4;-199.102;-439.266;Belo Horizonte
6604.82;-199.102;-439.266;Belo Horizonte
6617.10;-229.129;-432.003;Rio de Janeiro
6630.28;-203.796;-43.512;Ouro Preto
6633.83;-199.668;-442.008;Betim
6656.80;-199.102;-439.266;Belo Horizonte
6697.8;-199.102;-439.266;Belo Horizonte
6708.73;-199.102;-439.266;Belo Horizonte
6743.8;-18.59;-419.166;Mathias Lobato
6766.20;-199.668;-442.008;Betim
6775.35;-199.668;-442.008;Betim
6791.83;-199.102;-439.266;Belo Horizonte
6793.70;-199.102;-439.266;Belo Horizonte
6797.74;-199.102;-439.266;Belo Horizonte
6820.28;-199.102;-439.266;Belo Horizonte
6837.25;-199.102;-439.266;Belo Horizonte
6837.68;-199.102;-439.266;Belo Horizonte
6856.18;-199.102;-439.266;Belo Horizonte
6859.94;-199.102;-439.266;Belo Horizonte
6867.4;-199.321;-440.539;Contagem
6867.24;-199.102;-439.266;Belo Horizonte
6877.25;-199.102;-439.266;Belo Horizonte
6891.17;-178.595;-415.087;Teofilo Otoni
6897.2;-199.102;-439.266;Belo Horizonte
6902.16;-199.102;-439.266;Belo Horizonte
6918.17;-199.102;-439.266;Belo Horizonte
6950.92;-199.102;-439.266;Belo Horizonte
6981.3;-199.102;-439.266;Belo Horizonte
6981.78;-199.102;-439.266;Belo Horizonte
6997.78;-199.102;-439.266;Belo Horizonte
7026.80;-200.818;-445.801;Itaúna
7051.91;-199.102;-439.266;Belo Horizonte
7101.13;-199.102;-439.266;Belo Horizonte
7103.58;-199.321;-440.539;Contagem
7103.91;-199.102;-439.266;Belo Horizonte
7104.80;-199.102;-439.266;Belo Horizonte
7104.81;-199.102;-439.266;Belo Horizonte
7104.81;-199.102;-439.266;Belo Horizonte
7104.81;-199.102;-439.266;Belo Horizonte
7104.81;-199.102;-439.266;Belo Horizonte
7127.47;-199.102;-439.266;Belo Horizonte
7143.5;-199.758;-438.509;Nova Lima
7150.88;-199.102;-439.266;Belo Horizonte
7156.51;-199.102;-439.266;Belo Horizonte
7161.95;-199.102;-439.266;Belo Horizonte
7183.92;-199.102;-439.266;Belo Horizonte
7190.50;-199.102;-439.266;Belo Horizonte
7212.96;-199.321;-440.539;Contagem
7219.27;-199.102;-439.266;Belo Horizonte
7235.83;-199.668;-442.008;Betim
7241.34;-199.102;-439.266;Belo Horizonte
7284.77;-199.102;-439.266;Belo Horizonte
7284.77;-199.102;-439.266;Belo Horizonte
7296.74;-199.102;-439.266;Belo Horizonte
7330.8;-199.102;-439.266;Belo Horizonte
7347.24;-199.102;-439.266;Belo Horizonte
7347.24;-203.796;-43.512;Ouro Preto
7349.38;-199.102;-439.266;Belo Horizonte
7381.5;-199.758;-438.509;Nova Lima
7400.11;-199.102;-439.266;Belo Horizonte
7480.34;-199.668;-442.008;Betim
7487.97;-199.102;-439.266;Belo Horizonte
7505.34;-199.102;-439.266;Belo Horizonte
7534.41;-199.102;-439.266;Belo Horizonte
7549.85;-223.768;-417.848;Macae
7552.68;-199.102;-439.266;Belo Horizonte
7599.30;-198.826;-436.704;Caete
7601.48;-199.102;-439.266;Belo Horizonte
7617.3;-203.796;-43.512;Ouro Preto
7621.15;-199.668;-442.008;Betim
7621.33;-199.102;-439.266;Belo Horizonte
7658.74;-199.668;-442.008;Betim
7737.49;-199.102;-439.266;Belo Horizonte
7751.30;-199.321;-440.539;Contagem
7768.46;-197.548;-438.497;Santa Luzia
7833.81;-217.595;-433.398;Juiz de Fora
7842.21;-199.102;-439.266;Belo Horizonte
7917.60;-199.102;-439.266;Belo Horizonte
7955.66;-199.102;-439.266;Belo Horizonte
7964.50;-229.129;-432.003;Rio de Janeiro
7971.83;-199.102;-439.266;Belo Horizonte
7971.83;-199.102;-439.266;Belo Horizonte
7994.33;-199.102;-439.266;Belo Horizonte
7994.33;-203.796;-43.512;Ouro Preto
7994.33;-199.102;-439.266;Belo Horizonte
8069.78;-199.102;-439.266;Belo Horizonte
8075.91;-199.102;-439.266;Belo Horizonte
8081.42;-199.102;-439.266;Belo Horizonte
8113.46;-199.102;-439.266;Belo Horizonte
8114.99;-199.758;-438.509;Nova Lima
8124.71;-18.59;-419.166;Mathias Lobato
8124.80;-199.102;-439.266;Belo Horizonte
8151.77;-199.102;-439.266;Belo Horizonte
8153.10;-199.102;-439.266;Belo Horizonte
8153.10;-199.102;-439.266;Belo Horizonte
8160.74;-199.102;-439.266;Belo Horizonte
8165.25;-229.129;-432.003;Rio de Janeiro
8187.51;-229.129;-432.003;Rio de Janeiro
8192.98;-229.129;-432.003;Rio de Janeiro
8231.43;-199.102;-439.266;Belo Horizonte
8231.43;-199.102;-439.266;Belo Horizonte
8246.4;-199.102;-439.266;Belo Horizonte
8271.18;-199.758;-438.509;Nova Lima
8271.18;-199.321;-440.539;Contagem
8298.51;-199.668;-442.008;Betim
8306.11;-199.102;-439.266;Belo Horizonte
8365.17;-199.668;-442.008;Betim
8392.91;-199.321;-440.539;Contagem
8392.91;-199.321;-440.539;Contagem
8416.84;-207.559;-428.742;Viçosa
8416.84;-167.282;-438.578;Montes Claros
8416.84;-211.311;-442.526;Sao Joao del Rei
8416.84;-207.559;-428.742;Viçosa
8441.37;-199.668;-442.008;Betim
8458.80;-199.102;-439.266;Belo Horizonte
8458.80;-199.102;-439.266;Belo Horizonte
8460.49;-199.102;-439.266;Belo Horizonte
8475.18;-199.102;-439.266;Belo Horizonte
8553.60;-228.636;-437.798;ItaguaI
8582.86;-199.102;-439.266;Belo Horizonte
8582.86;-199.102;-439.266;Belo Horizonte
8582.86;-199.102;-439.266;Belo Horizonte
8599.55;-199.321;-440.539;Contagem
8610.95;-199.668;-442.008;Betim
8651.30;-199.102;-439.266;Belo Horizonte
8653.43;-203.155;-403.128;Vitoria
8660.95;-199.668;-442.008;Betim
8689.91;-199.102;-439.266;Belo Horizonte
8730.31;-198.713;-449.847;Nova Serrana
8769.31;-199.102;-439.266;Belo Horizonte
8781.13;-199.102;-439.266;Belo Horizonte
8786.93;-199.102;-439.266;Belo Horizonte
8792.10;-199.102;-439.266;Belo Horizonte
8797.55;-199.102;-439.266;Belo Horizonte
8804.51;-199.102;-439.266;Belo Horizonte
8840.54;-199.102;-439.266;Belo Horizonte
8874.60;-199.102;-439.266;Belo Horizonte
8874.60;-199.102;-439.266;Belo Horizonte
8887.5;-199.668;-442.008;Betim
8904.44;-199.102;-439.266;Belo Horizonte
8904.65;-199.102;-439.266;Belo Horizonte
8929.60;-199.102;-439.266;Belo Horizonte
8997.21;-199.102;-439.266;Belo Horizonte
9057.69;-199.102;-439.266;Belo Horizonte
9064.75;-199.321;-440.539;Contagem
9069.70;-199.102;-439.266;Belo Horizonte
9104.75;-199.102;-439.266;Belo Horizonte
9108.20;-199.102;-439.266;Belo Horizonte
9115.31;-199.668;-442.008;Betim
9137.15;-199.102;-439.266;Belo Horizonte
9167.98;-229.129;-432.003;Rio de Janeiro
9222.84;-199.102;-439.266;Belo Horizonte
9238.85;-199.102;-439.266;Belo Horizonte
9238.85;-199.102;-439.266;Belo Horizonte
9238.85;-199.102;-439.266;Belo Horizonte
9238.85;-199.102;-439.266;Belo Horizonte
9290.94;-199.321;-440.539;Contagem
9304.58;-199.102;-439.266;Belo Horizonte
9352.75;-199.102;-439.266;Belo Horizonte
9374.20;-199.102;-439.266;Belo Horizonte
9423.63;-199.102;-439.266;Belo Horizonte
9471.79;-212.214;-437.703;Barbacena
9522.80;-199.321;-440.539;Contagem
9548.57;-199.102;-439.266;Belo Horizonte
9573.22;-194.569;-442.413;Sete Lagoas
9577.75;-199.102;-439.266;Belo Horizonte
9580.66;-199.102;-439.266;Belo Horizonte
9583.27;-199.102;-439.266;Belo Horizonte
9600.92;-199.102;-439.266;Belo Horizonte
9605.88;-199.166;-468.264;Tapira
9630.75;-199.102;-439.266;Belo Horizonte
9658.5;-199.102;-439.266;Belo Horizonte
9718.87;-195.902;-469.438;Araxa
9789.7;-223.768;-417.848;Macae
9795.56;-194.569;-442.413;Sete Lagoas
9848.76;-199.102;-439.266;Belo Horizonte
9985.95;-199.102;-439.266;Belo Horizonte
9987.49;-199.102;-439.266;Belo Horizonte
9987.49;-199.102;-439.266;Belo Horizonte
10000.43;-199.102;-439.266;Belo Horizonte
10087.60;-199.102;-439.266;Belo Horizonte
10347.70;-199.102;-439.266;Belo Horizonte
10349.86;-199.758;-438.509;Nova Lima
10362.39;-199.102;-439.266;Belo Horizonte
10376.89;-199.758;-438.509;Nova Lima
10461.54;-199.102;-439.266;Belo Horizonte
10488.61;-199.102;-439.266;Belo Horizonte
10545.83;-199.668;-442.008;Betim
10550.2;-203.155;-403.128;Vitoria
10555.60;-194.569;-442.413;Sete Lagoas
10612.53;-199.102;-439.266;Belo Horizonte
